BACKDATE	CLIENTID	DATE	FEEDID	FEEDTYPE	FKEY	LEVEL	SYSTEM	USERID
	GB-HSBCAM	2015-08-31	MSTF_MS137275_EQ	Constituent	F0MGWGB1	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	MSTF_MS137275_EQ	Constituent	F0MGWGB1	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	MSTF_MS137275_EQ	Constituent	F0MGWGB1	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	MSTF_MS137275_EQ	Constituent	F0MGWGB1	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	MSTF_MS137275_EQ	Constituent	F0MGWGB1	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	MSTF_MS137275_EQ	Constituent	F0MGWGB1	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	MSTF_MS137275_EQ	Constituent	F0MGWGB1	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	MSTF_MS137275_EQ	Constituent	F0MGWGB1	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	MSTF_MS137275_EQ	Constituent	F0MGWGB1	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	MSTF_MS137275_EQ	Constituent	F0MGWGB1	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-21	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-24	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-25	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-26	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-27	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-28	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-31	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-01	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-02	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-03	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-04	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-07	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-08	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-09	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-10	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-11	HBIB_IBOXPUTR_CONS_DAILY_POINT_POSITIONS	Custom	F0MK7GQC	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-20	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	MSCI_MS704760_EQ	Constituent	F0MWTDV0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	MLFI_H0A0_FI	Constituent	F0OZDHKA	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	MSCI_MS702951_EQ	Constituent	F0SUF74X	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	BLND_UKS119_FI	Blend	F0UPWQFK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	BLND_UKS97_FI	Blend	F0W6VKWI	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-08-21	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-08-24	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-08-25	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-08-26	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-08-27	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-08-28	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-08-31	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-09-01	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-09-02	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-09-03	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-09-04	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-09-07	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-09-08	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-09-09	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-09-10	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-09-11	BEN_H_HBC3_WBIGXFF_HKD	Constituent	F0YNMKWI	Constituent	Bloomberg Asset and Investment Manager (AIM)	HSBCAMAIM-FTP
	GB-HSBCAM	2015-08-20	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	HSIX_HSI_EQ	Constituent	F0Z3PY6Y	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
2015-08-28	GB-HSBCAM	2015-08-31	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	LBFI_8056_FI	Constituent	F0ZQFBDY	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	FMPF_GPMPF025_EQ	Constituent	F12A5NK7	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	FMPF_GPMPF025_EQ	Constituent	F12A5NK7	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	FMPF_GPMPF025_EQ	Constituent	F12A5NK7	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	FMPF_GPMPF025_EQ	Constituent	F12A5NK7	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	FMPF_GPMPF025_EQ	Constituent	F12A5NK7	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	FMPF_GPMPF025_EQ	Constituent	F12A5NK7	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	FMPF_GPMPF025_EQ	Constituent	F12A5NK7	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	FMPF_GPMPF025_EQ	Constituent	F12A5NK7	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	FMPF_GPMPF025_EQ	Constituent	F12A5NK7	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	FMPF_GPMPF025_EQ	Constituent	F12A5NK7	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	FMPF_GPMPF025_EQ	Constituent	F12A5NK7	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	FMPF_GPMPF025_EQ	Constituent	F12A5NK7	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
